tag_id,tag_aai_lookup,tag_aap_lookup,tag_meta_app,tag_meta_area,tag_meta_id,tag_meta_parent_id,tag_member_id,tag_added,tag_prefix,tag_text
3253,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,2015-09-13T10:50:35Z,FALSE,Invasion
3254,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,2015-09-13T10:50:35Z,FALSE,Demonstration
3255,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,2015-09-13T10:50:35Z,FALSE,Antifa
3256,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,2015-09-13T10:50:35Z,FALSE,Confrontation
3257,6f0c364096251201f11acd17322e227d,b475efb500f6079448ab7572479f3f80,forums,forums,5491,87,7962,2015-09-13T10:50:35Z,FALSE,Fight
3258,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,2015-09-13T15:41:45Z,FALSE,Memes
3259,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,2015-09-13T15:41:45Z,FALSE,Epic Maymays
3260,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,2015-09-13T15:41:45Z,FALSE,Dank
3261,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,2015-09-13T15:41:45Z,FALSE,Ebin
3262,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,2015-09-13T15:41:45Z,FALSE,Pepe
3263,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,2015-09-13T15:41:45Z,FALSE,Wojak
3264,21a6510988c853b45dd7a897d610f7c6,760bfb32764543e68d2a53fa6c06fb42,forums,forums,5493,82,7481,2015-09-13T15:41:45Z,FALSE,tfw no gf
3265,d80993f630f13ab21620b2bcc22abf72,42127c729dd1871f500f9c583c4a30dd,forums,forums,5500,11,9628,2015-09-14T18:26:50Z,FALSE,Introduction
3266,d80993f630f13ab21620b2bcc22abf72,42127c729dd1871f500f9c583c4a30dd,forums,forums,5500,11,9628,2015-09-14T18:26:50Z,FALSE,fascism
3267,1ac8c3f7424caef81165a0f8cf915b30,51e586932d12f91c6a2e9f3c4c56b455,forums,forums,5504,39,9304,2015-09-15T16:57:15Z,FALSE,Ireland
3268,1ac8c3f7424caef81165a0f8cf915b30,51e586932d12f91c6a2e9f3c4c56b455,forums,forums,5504,39,9304,2015-09-15T16:57:15Z,FALSE,Celtic
3269,1ac8c3f7424caef81165a0f8cf915b30,51e586932d12f91c6a2e9f3c4c56b455,forums,forums,5504,39,9304,2015-09-15T16:57:15Z,FALSE,Celts
3270,bab8f750cfc806e33b31d3b9c1eac00f,7c94a3a975bf63dfc177592884fd065c,forums,forums,5506,151,9288,2015-09-15T20:29:50Z,FALSE,Serbian
3271,bab8f750cfc806e33b31d3b9c1eac00f,7c94a3a975bf63dfc177592884fd065c,forums,forums,5506,151,9288,2015-09-15T20:29:50Z,FALSE,Volunteer
3272,bab8f750cfc806e33b31d3b9c1eac00f,7c94a3a975bf63dfc177592884fd065c,forums,forums,5506,151,9288,2015-09-15T20:29:50Z,FALSE,Corps
3278,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,2015-09-19T00:04:36Z,FALSE,United States
3279,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,2015-09-19T00:04:36Z,FALSE,Abortion
3280,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,2015-09-19T00:04:36Z,FALSE,Birth Control
3281,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,2015-09-19T00:04:36Z,FALSE,Feminism
3282,677d96785b70bbc56e71d2a27aa4178e,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5519,88,7424,2015-09-19T00:04:36Z,FALSE,REKT
3376,36d3f6180e1b7208319115dabbf494ac,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5611,62,9654,2015-10-01T03:20:33Z,FALSE,Germanic peoples
3375,36d3f6180e1b7208319115dabbf494ac,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5611,62,9654,2015-10-01T03:20:33Z,FALSE,Germany
3374,d4d668dd50c18ce6ced1b09a6884801e,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5610,62,9654,2015-10-01T02:35:45Z,FALSE,Japan
3373,fbaf9a919a8f9374ce1c5786fdb67dd3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5609,11,9666,2015-09-30T17:39:29Z,FALSE,Introduction
3287,e6528a6fb5d4a64dbf0f86fb2d275ce7,5cd24805bcfe1b5bb39ca113a66dcb44,forums,forums,5540,130,9304,2015-09-21T20:24:50Z,FALSE,Greece
3288,e6528a6fb5d4a64dbf0f86fb2d275ce7,5cd24805bcfe1b5bb39ca113a66dcb44,forums,forums,5540,130,9304,2015-09-21T20:24:50Z,FALSE,Golden Dawn
3289,e6528a6fb5d4a64dbf0f86fb2d275ce7,5cd24805bcfe1b5bb39ca113a66dcb44,forums,forums,5540,130,9304,2015-09-21T20:24:50Z,FALSE,GD
3290,e6528a6fb5d4a64dbf0f86fb2d275ce7,5cd24805bcfe1b5bb39ca113a66dcb44,forums,forums,5540,130,9304,2015-09-21T20:24:50Z,FALSE,National Socialism
3291,f5a720542c9f34bf9c5adde09bb62f5b,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5541,75,9304,2015-09-22T06:24:03Z,FALSE,Ireland
3292,f5a720542c9f34bf9c5adde09bb62f5b,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5541,75,9304,2015-09-22T06:24:03Z,FALSE,Celtic
3293,f5a720542c9f34bf9c5adde09bb62f5b,d63cdc08d52e02e1b82fc40e8377eb77,forums,forums,5541,75,9304,2015-09-22T06:24:03Z,FALSE,Blueshirt
3294,2d6e401b1103b9f6fe428ad0a4fc0cbe,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5553,88,7760,2015-09-22T19:33:25Z,FALSE,Refugee
3295,2d6e401b1103b9f6fe428ad0a4fc0cbe,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5553,88,7760,2015-09-22T19:33:25Z,FALSE,Hungarian
3296,2d6e401b1103b9f6fe428ad0a4fc0cbe,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5553,88,7760,2015-09-22T19:33:25Z,FALSE,Terrorist
3297,937545483c1a49c2c5aef7564da3d3f8,42127c729dd1871f500f9c583c4a30dd,forums,forums,5558,11,9655,2015-09-23T00:11:20Z,FALSE,introduction
3301,86f7ba7e3e02d8903787160cf6b5fa8a,b475efb500f6079448ab7572479f3f80,forums,forums,5562,87,7481,2015-09-23T03:39:59Z,FALSE,Shills
3300,86f7ba7e3e02d8903787160cf6b5fa8a,b475efb500f6079448ab7572479f3f80,forums,forums,5562,87,7481,2015-09-23T03:39:59Z,FALSE,FN
3302,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,Truth
3303,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,Precepts
3304,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,David Lane
3305,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,88
3306,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,14
3307,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,Race
3308,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,Folk
3309,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,People
3310,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,Survival
3311,ab9c02bf25f23136fc52fab572dcf7e0,c007e8beb8c024b7af6f65df74d9b70a,forums,forums,5563,101,7962,2015-09-23T11:43:23Z,FALSE,Holy
3312,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,2015-09-23T19:40:46Z,FALSE,holohoax
3313,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,2015-09-23T19:40:46Z,FALSE,gassing
3314,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,2015-09-23T19:40:46Z,FALSE,jews
3315,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,2015-09-23T19:40:46Z,FALSE,evil hitler
3316,59a4045ce7128ea99862161585249174,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5564,88,9478,2015-09-23T19:40:46Z,FALSE,6 billion
3317,618762fcf6cf81592c18194c5688e097,42127c729dd1871f500f9c583c4a30dd,forums,forums,5575,11,9633,2015-09-24T21:37:10Z,FALSE,introduction
3318,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,2015-09-24T22:21:33Z,FALSE,Yugoslavia
3319,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,2015-09-24T22:21:33Z,FALSE,Serbia
3320,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,2015-09-24T22:21:33Z,FALSE,Albania
3321,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,2015-09-24T22:21:33Z,FALSE,Kosovo
3322,ad70ed4b6ef58555c20cfc8ed1296b2d,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5576,62,6322,2015-09-24T22:21:33Z,FALSE,Documentary
3323,fdf82040e46df5a571f79a279351e3f8,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5577,62,6322,2015-09-24T22:25:54Z,FALSE,Albania
3324,fdf82040e46df5a571f79a279351e3f8,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5577,62,6322,2015-09-24T22:25:54Z,FALSE,History
3392,6a385819bae2cc0c4f51ed9ba10eb12a,5da4c6fdc1736044414e40ffd1425665,forums,forums,3843,15,104,2015-10-08T08:43:33Z,FALSE,Nationalism
3391,6a385819bae2cc0c4f51ed9ba10eb12a,5da4c6fdc1736044414e40ffd1425665,forums,forums,3843,15,104,2015-10-08T08:43:33Z,FALSE,Fascism
3390,6a385819bae2cc0c4f51ed9ba10eb12a,5da4c6fdc1736044414e40ffd1425665,forums,forums,3843,15,104,2015-10-08T08:43:33Z,FALSE,Anti-communism
3330,6931ff91dcef9b4bef1b7c6ec11c9d36,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5584,84,9288,2015-09-25T23:31:36Z,FALSE,telegony
3331,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,2015-09-27T16:26:29Z,FALSE,Electronic
3332,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,2015-09-27T16:26:29Z,FALSE,Music
3333,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,2015-09-27T16:26:29Z,FALSE,House
3334,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,2015-09-27T16:26:29Z,FALSE,Dance
3335,60b7bfcba392a7d4b03ecfb675ccb9c2,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5593,83,7760,2015-09-27T16:26:29Z,FALSE,Degenerate
3336,7fc3663a71edfef95ca1730bcb2fd244,4dcbbb0357b98e8c89f88023c5dc5554,forums,forums,5594,107,6168,2015-09-27T18:39:30Z,FALSE,Madison Grant
3349,3ab46ce6e367c5642dd7c76bb384201a,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5598,84,9267,2015-09-28T11:53:32Z,FALSE,Shitskinvasion
3350,3ab46ce6e367c5642dd7c76bb384201a,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5598,84,9267,2015-09-28T11:53:32Z,FALSE,sharia
3351,3ab46ce6e367c5642dd7c76bb384201a,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5598,84,9267,2015-09-28T11:53:32Z,FALSE,immigrants
3352,48db942400168e85a6b068ba2ee7115e,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5599,84,9267,2015-09-28T13:56:15Z,FALSE,race
3371,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,2015-09-29T13:03:02Z,FALSE,Mission
3370,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,2015-09-29T13:03:02Z,FALSE,Objective
3369,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,2015-09-29T13:03:02Z,FALSE,Meaning
3368,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,2015-09-29T13:03:02Z,FALSE,Life
3367,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,2015-09-29T13:03:02Z,FALSE,Purpose
3366,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,2015-09-29T13:03:02Z,FALSE,truth
3365,61fc6ff1f94afeefd19ab134fcefe6ab,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5456,12,1,2015-09-29T13:03:02Z,FALSE,Reminder
3362,6d4287dfef18b7b70581e7a65c59b9c3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5604,11,9652,2015-09-29T01:52:17Z,FALSE,Southern United States
3363,6d4287dfef18b7b70581e7a65c59b9c3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5604,11,9652,2015-09-29T01:52:17Z,FALSE,Dixie
3364,6d4287dfef18b7b70581e7a65c59b9c3,42127c729dd1871f500f9c583c4a30dd,forums,forums,5604,11,9652,2015-09-29T01:52:17Z,FALSE,Mississippi
3388,2d69402d47732671156e64b5d15b0468,42127c729dd1871f500f9c583c4a30dd,forums,forums,5624,11,9679,2015-10-05T15:00:07Z,FALSE,kill jews
3380,ddfd9688ab2a0045fb256cd7092aa740,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5616,88,7481,2015-10-01T18:56:56Z,FALSE,shooting
3389,2d69402d47732671156e64b5d15b0468,42127c729dd1871f500f9c583c4a30dd,forums,forums,5624,11,9679,2015-10-05T15:00:07Z,FALSE,mudblood
3393,0094fcdc7eab63d7a80269f2b24ff9bc,ad811bcdeb8d15e473f97466f2597dc4,forums,forums,5620,163,104,2015-10-08T09:18:12Z,FALSE,National Socialism
3394,0094fcdc7eab63d7a80269f2b24ff9bc,ad811bcdeb8d15e473f97466f2597dc4,forums,forums,5620,163,104,2015-10-08T09:18:12Z,FALSE,Nationalism
3395,0094fcdc7eab63d7a80269f2b24ff9bc,ad811bcdeb8d15e473f97466f2597dc4,forums,forums,5620,163,104,2015-10-08T09:18:12Z,FALSE,Fascism
3396,59032b62b39f05a1cde2336e8b64c520,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5632,88,9267,2015-10-08T10:40:50Z,FALSE,europefinally
3397,59032b62b39f05a1cde2336e8b64c520,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5632,88,9267,2015-10-08T10:40:50Z,FALSE,deusvult
3398,59032b62b39f05a1cde2336e8b64c520,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5632,88,9267,2015-10-08T10:40:50Z,FALSE,migrantsbtfo
3407,56f59d43862315d17e4d9095217ea923,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5633,88,9267,2015-10-09T12:21:53Z,FALSE,fuckimmigrants
3406,56f59d43862315d17e4d9095217ea923,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5633,88,9267,2015-10-09T12:21:53Z,FALSE,shelterattacks
3405,56f59d43862315d17e4d9095217ea923,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5633,88,9267,2015-10-09T12:21:53Z,FALSE,4threichinc
3408,cedd3e7a6497777f60e47fed5e26961a,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5643,83,9629,2015-10-11T09:20:34Z,FALSE,Ace Of Base
3409,cedd3e7a6497777f60e47fed5e26961a,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5643,83,9629,2015-10-11T09:20:34Z,FALSE,Ulf Ekberg
3410,cedd3e7a6497777f60e47fed5e26961a,d9ae086a9a55a762dc5713a90c32b6f5,forums,forums,5643,83,9629,2015-10-11T09:20:34Z,FALSE,Nazi Music
3426,1202d3ce4a6b9f82a9c6837a40e23190,7c94a3a975bf63dfc177592884fd065c,forums,forums,5646,151,104,2015-10-12T14:53:30Z,FALSE,Anti-communism
3425,1202d3ce4a6b9f82a9c6837a40e23190,7c94a3a975bf63dfc177592884fd065c,forums,forums,5646,151,104,2015-10-12T14:53:30Z,FALSE,Yugoslavia
3423,1202d3ce4a6b9f82a9c6837a40e23190,7c94a3a975bf63dfc177592884fd065c,forums,forums,5646,151,104,2015-10-12T14:53:30Z,FALSE,Fascism
3424,1202d3ce4a6b9f82a9c6837a40e23190,7c94a3a975bf63dfc177592884fd065c,forums,forums,5646,151,104,2015-10-12T14:53:30Z,FALSE,Corporatism
3422,1202d3ce4a6b9f82a9c6837a40e23190,7c94a3a975bf63dfc177592884fd065c,forums,forums,5646,151,104,2015-10-12T14:53:30Z,FALSE,Nationalism
3421,1202d3ce4a6b9f82a9c6837a40e23190,7c94a3a975bf63dfc177592884fd065c,forums,forums,5646,151,104,2015-10-12T14:53:30Z,FALSE,National Socialism
3427,1202d3ce4a6b9f82a9c6837a40e23190,7c94a3a975bf63dfc177592884fd065c,forums,forums,5646,151,104,2015-10-12T14:53:30Z,FALSE,ZBOR
3428,1f095c8df4f5b83b9564276c2a0d82e6,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5657,84,9288,2015-10-15T21:29:27Z,FALSE,Shit
3429,1f095c8df4f5b83b9564276c2a0d82e6,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5657,84,9288,2015-10-15T21:29:27Z,FALSE,That
3430,1f095c8df4f5b83b9564276c2a0d82e6,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5657,84,9288,2015-10-15T21:29:27Z,FALSE,Albanians
3431,1f095c8df4f5b83b9564276c2a0d82e6,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5657,84,9288,2015-10-15T21:29:27Z,FALSE,Say
3432,1f095c8df4f5b83b9564276c2a0d82e6,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5657,84,9288,2015-10-15T21:29:27Z,FALSE,and
3433,1f095c8df4f5b83b9564276c2a0d82e6,0c4b9f6a19410620a6620a24c2bf4d49,forums,forums,5657,84,9288,2015-10-15T21:29:27Z,FALSE,do
3434,ee3f20ca7ec97237a162717b3b6e9f11,b475efb500f6079448ab7572479f3f80,forums,forums,5659,87,7496,2015-10-16T22:28:48Z,FALSE,Monument
3435,ee3f20ca7ec97237a162717b3b6e9f11,b475efb500f6079448ab7572479f3f80,forums,forums,5659,87,7496,2015-10-16T22:28:48Z,FALSE,Legionnaire
3436,ee3f20ca7ec97237a162717b3b6e9f11,b475efb500f6079448ab7572479f3f80,forums,forums,5659,87,7496,2015-10-16T22:28:48Z,FALSE,Iron Guard
3437,ee3f20ca7ec97237a162717b3b6e9f11,b475efb500f6079448ab7572479f3f80,forums,forums,5659,87,7496,2015-10-16T22:28:48Z,FALSE,Codreanu
3438,fba138607be0402ad13b387af4819782,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5662,88,7481,2015-10-18T03:13:25Z,FALSE,UK
3439,fba138607be0402ad13b387af4819782,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5662,88,7481,2015-10-18T03:13:25Z,FALSE,Britain
3440,ac501701e222fdc28d7f4e7ffe8e91b8,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5666,12,9633,2015-10-19T21:23:35Z,FALSE,homosexuality
3441,ac501701e222fdc28d7f4e7ffe8e91b8,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5666,12,9633,2015-10-19T21:23:35Z,FALSE,sexuality
3442,ac501701e222fdc28d7f4e7ffe8e91b8,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5666,12,9633,2015-10-19T21:23:35Z,FALSE,biology
3443,15a1045b44105d55a67694ac959b0083,42127c729dd1871f500f9c583c4a30dd,forums,forums,5667,11,9702,2015-10-19T21:41:44Z,FALSE,central florida
3444,15a1045b44105d55a67694ac959b0083,42127c729dd1871f500f9c583c4a30dd,forums,forums,5667,11,9702,2015-10-19T21:41:44Z,FALSE,introduction
3445,15a1045b44105d55a67694ac959b0083,42127c729dd1871f500f9c583c4a30dd,forums,forums,5667,11,9702,2015-10-19T21:41:44Z,FALSE,atomwaffen
3446,d9b15d7f5e00014d7c715c46bc550020,e8c530d681ff6860afbf3fab4e4fc541,forums,forums,5669,97,9655,2015-10-20T01:16:58Z,FALSE,film
3447,d9b15d7f5e00014d7c715c46bc550020,e8c530d681ff6860afbf3fab4e4fc541,forums,forums,5669,97,9655,2015-10-20T01:16:58Z,FALSE,third
3448,d9b15d7f5e00014d7c715c46bc550020,e8c530d681ff6860afbf3fab4e4fc541,forums,forums,5669,97,9655,2015-10-20T01:16:58Z,FALSE,reich
3449,d9b15d7f5e00014d7c715c46bc550020,e8c530d681ff6860afbf3fab4e4fc541,forums,forums,5669,97,9655,2015-10-20T01:16:58Z,FALSE,WWII
3450,d9b15d7f5e00014d7c715c46bc550020,e8c530d681ff6860afbf3fab4e4fc541,forums,forums,5669,97,9655,2015-10-20T01:16:58Z,FALSE,kikes
3451,86384940f4b358976562476bbbe95fb8,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5670,62,7481,2015-10-20T03:11:49Z,FALSE,British Empire
3452,86384940f4b358976562476bbbe95fb8,652894f9fbf4e40ad44724b0464fd8d6,forums,forums,5670,62,7481,2015-10-20T03:11:49Z,FALSE,feels
3453,5c5c67e70e73f924ce1c867860be76b2,42127c729dd1871f500f9c583c4a30dd,forums,forums,5671,11,9698,2015-10-20T07:49:58Z,FALSE,Revelation
3454,5c5c67e70e73f924ce1c867860be76b2,42127c729dd1871f500f9c583c4a30dd,forums,forums,5671,11,9698,2015-10-20T07:49:58Z,FALSE,Fascism
3455,5c5c67e70e73f924ce1c867860be76b2,42127c729dd1871f500f9c583c4a30dd,forums,forums,5671,11,9698,2015-10-20T07:49:58Z,FALSE,My agenda
3456,0dd9398e2f68490fc8e8f138f474d0f8,42127c729dd1871f500f9c583c4a30dd,forums,forums,5678,60,9697,2015-10-21T21:48:53Z,FALSE,fascism
3457,0dd9398e2f68490fc8e8f138f474d0f8,42127c729dd1871f500f9c583c4a30dd,forums,forums,5678,60,9697,2015-10-21T21:48:53Z,FALSE,anti-terrorism
3458,0dd9398e2f68490fc8e8f138f474d0f8,42127c729dd1871f500f9c583c4a30dd,forums,forums,5678,60,9697,2015-10-21T21:48:53Z,FALSE,nationalism
3459,511ab7c3b4e523f1260adea79df7a9c6,db4125001fdaa35c1f9e82bcdb4c1627,forums,forums,5688,150,9288,2015-10-23T18:30:42Z,FALSE,SDK
3460,511ab7c3b4e523f1260adea79df7a9c6,db4125001fdaa35c1f9e82bcdb4c1627,forums,forums,5688,150,9288,2015-10-23T18:30:42Z,FALSE,Chetniks
3461,511ab7c3b4e523f1260adea79df7a9c6,db4125001fdaa35c1f9e82bcdb4c1627,forums,forums,5688,150,9288,2015-10-23T18:30:42Z,FALSE,Serbian
3462,ff1b2a65b331f9e5798cfbf9eb27dde3,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5689,13,6217,2015-10-24T02:03:22Z,FALSE,Multi-ethnic
3463,ff1b2a65b331f9e5798cfbf9eb27dde3,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5689,13,6217,2015-10-24T02:03:22Z,FALSE,Pride
3464,260123ee44c170e29c59e6a43d25111d,964b8b0a533a4160c095e0897aba46f7,forums,forums,5694,34,9679,2015-10-25T21:39:50Z,FALSE,savitri devi
3465,260123ee44c170e29c59e6a43d25111d,964b8b0a533a4160c095e0897aba46f7,forums,forums,5694,34,9679,2015-10-25T21:39:50Z,FALSE,esoteric
3466,260123ee44c170e29c59e6a43d25111d,964b8b0a533a4160c095e0897aba46f7,forums,forums,5694,34,9679,2015-10-25T21:39:50Z,FALSE,books
3467,260123ee44c170e29c59e6a43d25111d,964b8b0a533a4160c095e0897aba46f7,forums,forums,5694,34,9679,2015-10-25T21:39:50Z,FALSE,hinduism
3468,260123ee44c170e29c59e6a43d25111d,964b8b0a533a4160c095e0897aba46f7,forums,forums,5694,34,9679,2015-10-25T21:39:50Z,FALSE,hitlerism
3469,25630ed4e0f6ec0d032ead7f9eacb8ca,b475efb500f6079448ab7572479f3f80,forums,forums,5695,87,9628,2015-10-25T21:55:17Z,FALSE,#poland#communistfagsgone
3470,cda6d934b48931e68e9feb40f61afebc,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5704,15,9707,2015-10-27T16:24:51Z,FALSE,Japan
3471,cda6d934b48931e68e9feb40f61afebc,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5704,15,9707,2015-10-27T16:24:51Z,FALSE,Axis
3472,cda6d934b48931e68e9feb40f61afebc,4fbeb3c9ac442b9608a5a7ee84bd1eb5,forums,forums,5704,15,9707,2015-10-27T16:24:51Z,FALSE,Imperial
3473,cb50f2e077f5ad8d75fc3aaad524b77f,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5711,88,9304,2015-10-29T14:49:27Z,FALSE,ISIS
3474,cb50f2e077f5ad8d75fc3aaad524b77f,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5711,88,9304,2015-10-29T14:49:27Z,FALSE,Iraq
3475,cb50f2e077f5ad8d75fc3aaad524b77f,1d7b8a34d35bb07bc2f38523d958299d,forums,forums,5711,88,9304,2015-10-29T14:49:27Z,FALSE,Syria
